Article ID,Domain,Date,Category,Headline_English,Content_English,Label,Source,Relation,F-Type
1170,Facebook Page,2025-12-27 9:09:00,Politics,Abdul Quader calls Tarique Rahman a child freedom fighter,"A photocard titled 'Tareq Rahman is a child freedom fighter of this country. He played a direct role in the freedom fighters in 1971.' Quoting Abdul Quader, the former coordinator of the anti-discrimination student movement, and including his picture, has been circulated on social media.",0,rumorscanner.com,Related,Fake
1171,Facebook Page,2025-12-26 11:44:00,Politics,Amir Khasru comments on not getting family cards if he doesn't attend Tarique Rahman's return-to-country rally,"After almost a decade and a half, BNP acting chairman Tarique Rahman returned home on December 25. On that day, BNP organized a public reception in Purbachal in the capital. Meanwhile, earlier, BNP had planned to provide family cards to the female heads of 50 lakh economically backward families in the name of the government in order to get cooperation from the government when it comes to power. In view of this, a photo card with the design of the mainstream media Banglavision has been circulated on social media since noon on December 25, claiming that BNP standing committee member Amir Khasru Mahmud Chowdhury said, 'Those who do not come to the rally in Dhaka on the occasion of Tarique Rahman's return to the country on the 25th will not get the family card.'",0,rumorscanner.com,Related,Fake
1172,Facebook Page,2025-12-24 3:17:00,Politics,Osman Hadi's killer's transaction of Tk 127 crore in Mirza Abbas's Dhaka Bank,"On December 12, Inqilab Mancha spokesperson Sharif Osman Hadi was shot. He died on December 18 while undergoing treatment in Singapore. The police have identified one person as the main suspect in the shooting of Hadi. The person's name is Faisal Karim Masud alias Daud Khan. In this context, a claim has recently been circulated online, 'Mirza Abbas's Dhaka Bank has a transaction of 127 crore taka of Osman Hadi's murderer!' 
It is worth noting that Mirza Abbas, a member of the BNP's standing committee and a candidate for the post of MP from Dhaka 8, is the founder and former advisor of Dhaka Bank.",0,rumorscanner.com,Related,Fake
1173,Facebook Page,2025-12-24 12:09:00,Politics,Sarjis Alam shot dead,"The claim, ‘Inna Lillah, Sarjis Alam was just shot today’, has been circulating on social media since at least the afternoon of December 23. A link to the detailed claim was attached to the post’s comments section, which claimed, ‘Sarjis Alam shot in the capital, seriously injured. Sarjis Alam was shot in a shooting incident in a busy area of ​​the capital today. Eyewitnesses said that miscreants on a motorcycle suddenly opened fire on him and quickly left the scene. Sarjis Alam, who was shot, was immediately taken to a nearby private hospital. Doctors said that he was shot in a vital part of his body and is currently undergoing treatment in the Intensive Care Unit (ICU). His condition is said to be critical.’",0,rumorscanner.com,Related,Fake
1174,Facebook Page,2025-12-24 10:13:00,Politics,Mirza Fakhrul comments on Hadi's wife's lack of public presence after he was shot,"On December 12, Inqilab Manch spokesperson Sharif Osman Hadi was shot dead on Box Culvert Road in Purana Paltan, Dhaka. He died on December 18 while undergoing treatment in Singapore. In the wake of this, claims have been spread on social media. BNP Secretary General Mirza Fakhrul Islam Alamgir said, ""Hadi's family can best say who killed Hadi. Why his wife did not come forward after Hadi was shot is a big reason for suspicion.""",0,rumorscanner.com,Related,Fake
1175,Facebook Page,2025-12-23 3:27:00,Politics,Jamaat Ameer comments on Victory Day being cancelled if Jamaat comes to power,"A photo card featuring a design by media outlet Nagorik TV, titled ""There was no war in 1971 | Victory Day on December 16 will be canceled if Jamaat-e-Islami comes to power,"" has been circulated on social media, with a picture of Bangladesh Jamaat-e-Islami Ameer Shafiqur Rahman attached.",0,rumorscanner.com,Related,Fake
1176,Facebook Page,2025-12-23 1:49:00,Politics,Nahid Islam: India is involved in Hadi's murder,"On December 12, Inqilab Manch spokesperson Sharif Osman Hadi was shot. He then died on December 18 while undergoing treatment in Singapore. When the news of Osman Hadi's death spread, buildings were vandalized and set on fire in different parts of the country overnight. On that day, there were also reports of bricks and stones being thrown at the Indian Assistant High Commission office in Chittagong. In this context, recently, Jatiya Nagorik Party (NCP) convener Nahid Islam made a comment titled, ""We do not have accurate information about who killed our July comrade-in-arms Osman Hadi Bhai. We should not create any trouble by going to the Indian embassy. Let it be proven first that India is involved in this murder. Then we will be able to put pressure on them diplomatically."" A photocard with the design of electronic media Jamuna Television has been circulated on social media demanding this.",0,rumorscanner.com,Related,Fake
1177,Facebook Page,2025-12-22 3:16:00,Politics,"Noor made a comment titled ""They took money from me and ate Hadi after the attack on me.""","On December 12, Inqilab Manch spokesperson Sharif Osman Hadi was shot dead on Box Culvert Road in Purana Paltan, Dhaka. He died on December 18 while undergoing treatment in Singapore. In this context, a photo card with Banglavision's design has been circulated on the internet, claiming that the comment, ""After the attack on me, Hadi took money in my name,"" was made by Gana Odhikar Parishad President Nurul Haque Noor.",0,rumorscanner.com,Related,Fake
1178,Facebook Page,2025-12-22 2:44:00,Politics,Tarique Rahman has been given the title of 'World Leader' by the UN Secretary-General,"A photo card designed by mainstream media Jamuna Television titled 'UN Secretary-General Antonio Guterres has been circulated on social media Facebook, titled 'World Leader' for Tarique Rahman's steadfastness in the face of imprisonment, oppression and torture under the authoritarian regime.'",0,rumorscanner.com,Related,Fake
1179,Facebook Page,2025-12-22 1:13:00,Politics,"Mirza Abbas says, 'If we come to power, we will produce a leader more worthy than Osman Hadi'","On December 12, Sharif Osman Hadi, a potential independent candidate for Dhaka-8 constituency and spokesperson for Inqilab Manch, was shot dead on Box Culvert Road in Purana Paltan, Dhaka. He was later reported to have died on December 18 while undergoing treatment in Singapore. In the meantime, a photo card titled ""We will create a more capable leader than Osman Hadi if we come to power"" has been circulated on social media, quoting BNP standing committee member and BNP-nominated candidate for Dhaka-8 constituency Mirza Abbas and adding his photo.",0,rumorscanner.com,Related,Fake
1180,Facebook Page,2025-12-22 1:06:00,Politics,2 killed in Osman Hadi's funeral,"On December 12, Inqilab Manch spokesperson Sharif Osman Hadi was shot dead on Box Culvert Road in Purana Paltan, Dhaka. He was taken to Singapore for advanced treatment. His death was reported on December 18 while undergoing treatment. The next day, on December 19, his body reached the country from Singapore. Then, his funeral was held yesterday (December 20) at the South Plaza of the Jatiya Sangsad Bhaban. People from different parts of the country started gathering at Manik Mia Avenue in the capital since morning to attend the funeral. Lakhs of people attended the funeral.",0,rumorscanner.com,Related,Fake
1181,Facebook Page,2025-12-22 11:35:00,Politics,Army officer calls Jamaat a hypocrite party,"A video has been circulated on social media claiming that a man in Bangladesh Army uniform is giving a speech to journalists, calling Bangladesh Jamaat-e-Islami a hypocritical party. 
In the video, a man dressed as an army member can be heard saying, “Dear countrymen, today we are going through a critical time in Bangladesh, this is your last chance to build the country. Jamaat is a hypocritical party, they can do many things for power. They easily fool Bengalis. Once with Awami League, once with BNP, now they want to do (unclear) with real Islamic parties. When they saw that the people of Bangladesh are lovers of Islam, they are claiming themselves to be an Islamic party. How many of their candidates have beards on their faces? Although it is also obligatory to have a beard. Because of them, the rest of the Islamic parties will be tarnished. I think Bangladesh is safe in the hands of BNP, because there are no hypocrites among them. So in the future, everyone should vote for BNP in the name of rice, then the country will improve.”",0,rumorscanner.com,Related,Fake
1182,Facebook Page,2025-12-20 6:41:00,Politics,Home Affairs Advisor blames Jamaat-Shibir for vandalism after Osman Hadi's death,"On December 12, Inqilab Manch spokesperson Sharif Osman Hadi was shot dead on Box Culvert Road in Purana Paltan, Dhaka. He died on December 18 while undergoing treatment in Singapore. When the news of Osman Hadi's death spread, buildings were vandalized and set on fire in different parts of the country overnight. In this context, a photo card with the picture of Home Affairs Advisor Lieutenant General (Retd.) Md. Jahangir Alam Chowdhury was recently circulated on social media. It is claimed that the Home Affairs Advisor said - 'Jamaat Shibir is responsible for the vandalism that has occurred across the country after Osman Hadi's death.'",0,rumorscanner.com,Related,Fake
1183,Facebook Page,2025-12-20 6:32:00,Politics,"Asif Nazrul comments that Shishir Monir was involved in the bail of Faisal, a suspect in the attack on Hadi.","On December 12, Inqilab Manch spokesperson Sharif Osman Hadi was shot dead on Box Culvert Road in Purana Paltan, Dhaka. He later died on December 18 while undergoing treatment in Singapore. Police have identified one person as the main suspect in the shooting of Hadi. The person's name is Faisal Karim Masud alias Daud Khan. In this context, a photo card with the pictures of Faisal Karim and legal advisor Asif Nazrul was recently circulated on social media. It is claimed that Asif Nazrul said - 'Influential Jamaat lawyer Shishir Monir was involved in the bail of terrorist Faisal'.",0,rumorscanner.com,Related,Fake
1184,Facebook Page,2025-12-20 6:20:00,Politics,Tarique Rahman says responsibility for attack on Osman Hadi should be shifted from India to Pakistan,"Sharif Osman Hadi, a potential independent candidate for Dhaka-8 constituency and spokesperson of Inqilab Manch, was shot dead in the Box Culvert area of ​​Bijoynagar in the capital on December 12. He later died while undergoing treatment in Singapore on December 18. Many netizens online are blaming Awami League and India for this. In this context, a photo card with pictures of BNP acting chairman Tarique Rahman and Osman Hadi was recently circulated on social media. It is claimed that Tarique Rahman said - 'We should shift the arrow of attack on Hadi from India to Pakistan'.",0,rumorscanner.com,Related,Fake
1185,Facebook Page,2025-12-17 2:37:00,Politics,Sadiq Kayem demands that Ghulam Azam should live in Bangladesh as the Father of the Nation,"A photocard with the picture of DUCSU VP Sadiq Qaim was circulated on social media. It is claimed that he said - 'Regarding Ghulam Azam as the Father of the Nation, embrace Pakistan. 71 sacks of rotten independence, you have to live in Bangladesh. If you can't do that, then go to India.' The caption of the claim, which is being circulated, reads, 'They will change the name of Bangladesh to East Pakistan when they are in power.'",0,rumorscanner.com,Related,Fake
1186,Facebook Page,2025-12-17 12:55:00,Politics,Junaid Ahmed Palak granted bail,A piece of information has spread on the internet claiming that former State Minister for Information and Communications Zunaid Ahmed Palak has been granted bail.,0,rumorscanner.com,Related,Fake
1187,Facebook Page,2025-12-17 11:22:00,Politics,Zulkarnain Sayer's comments implicating Jamaat in the shooting of Osman Hadi,"Expatriate journalist Zulkarnain Sayer has made a comment titled, ""Dhaka-8 Jamaat-nominated MP candidate Dr. Md. Helal Uddin gave Faisal Masud betel nut to shoot Osman Hadi. Advocate Shishir Monir was the one who found Faisal Masud and made a deal with him. Shishir Monir got Faisal Masud bail twice after August 5th,"" claiming that information has been circulating on social media.",0,rumorscanner.com,Related,Fake
1188,Facebook Page,2025-12-17 10:45:00,Politics,"Faizul Karim commented on the topic, ""Jamaat has the black mark of the 1971 massacre, but the Islamic Movement does not.""","Two separate photo cards have been circulated on social media in the names of electronic media 'Nagorik TV' and Daily Amar Desh, claiming that Senior Nayeb-e-Ameer of Islami Andolan Bangladesh Mufti Syed Muhammad Faizul Karim made a comment titled ""Jamaat has the black mark of the 1971 massacre, but Islami Andolan does not.""",0,rumorscanner.com,Related,Fake
1189,Facebook Page,2025-12-15 12:22:00,Politics,Sadiq Qayem seeks votes in Osman Hadi's name,"Sharif Osman Hadi, a potential independent candidate for Dhaka-8 constituency and spokesperson for Inqilab Manch, was shot dead in the Box Culvert area of ​​Bijoynagar in the capital on December 12. He is currently undergoing treatment at Evercare Hospital. In this context, a statement by Dhaka University Central Students' Union (DUCSU) VP Sadiq Qayem has been circulating on social media since at least the afternoon of December 14, demanding, ""If you want to realize the dream that Hadi Bhai had for Dhaka-8 constituency, you will vote for me in a landslide.""",0,rumorscanner.com,Related,Fake
1190,Facebook Page,2025-12-15 5:40:00,Politics,"Jamaat Ameer comments, 'We don't want national elections before the attackers on Osman Hadi are arrested and tried'","Sharif Osman Hadi, a potential independent candidate for Dhaka-8 constituency and spokesperson of Inqilab Manch, has been shot in Bijoynagar in the capital. He was shot in the Box Culvert area of ​​Bijoynagar in the capital on December 12. He is currently undergoing treatment at the hospital. In the wake of this, Jamaat Ameer Dr. Shafiqur Rahman has made a statement saying, ""We do not want a national election before the attacker on Osman Hadi is arrested and tried."" A demand has been circulated on social media.",0,rumorscanner.com,Related,Fake
1191,Facebook Page,2025-12-14 3:15:00,Politics,Hadi was taken to Evercare in an ambulance donated by India,"Sharif Osman Hadi, a potential independent candidate for Dhaka-8 constituency and spokesperson of Inqilab Manch, has been shot in Bijaynagar in the capital. He was shot in the Box Culvert area of ​​Bijaynagar on December 12. The shot-injured Hadi was first admitted to Dhaka Medical College Hospital. Later, he was taken to Evercare Hospital in the capital in a special ambulance for advanced treatment. In the wake of this incident, a claim has been circulated on social media that Hadi, who has taken an anti-India stance, had to use an ambulance gifted by India during the previous government's tenure.",0,rumorscanner.com,Related,Fake
1192,Facebook Page,2025-12-14 3:17:00,Politics,Khaleda Zia calls Ruhul Kabir Rizvi a 'spineless scoundrel',"A video has been circulated on various platforms on the internet demanding BNP Chairperson Khaleda Zia's comments on BNP Senior Joint Secretary General Ruhul Kabir Rizvi with the caption 'Our Rizvi Ahmed, you know he is a spineless and useless person.'",0,rumorscanner.com,Related,Fake
1193,Facebook Page,2025-12-13 2:06:00,Politics,Rizvi commented that Hadi was shot on Tarique Rahman's orders.,"Sharif Osman Hadi, a potential independent candidate for Dhaka-8 constituency and spokesperson of Inqilab Manch, has been shot in Bijoynagar in the capital. He was shot in the Box Culvert area of ​​Bijoynagar in the capital on December 12. He is currently undergoing treatment at the hospital. In the wake of this incident, claims are being made on social media that Hadi was shot on the orders of BNP acting chairman Tarique Rahman, said BNP Senior Joint Secretary General Ruhul Kabir Rizvi.",0,rumorscanner.com,Related,Fake
1194,Facebook Page,2025-12-11 12:26:00,Politics,"'Expatriates work for their families, there is no interest of the country here': Jamaat candidate Abul Hossain","""Expatriates work for their families, there is no interest of the country here. Their demands at this difficult time for the country are completely illogical,"" a statement titled 'Expatriates work for their families, there is no interest of the country here.'"" A statement titled 'Expatriates work for their families, there is no interest of the country here.' A statement titled 'Expatriates work for their families, there is no interest of the country' is completely illogical,' a statement titled 'Expatriates work for their families, there is no interest of the country' has been circulated on the internet,' a statement titled 'Expatriates work for their families' has been circulated on the internet, a statement titled 'Expatriates work for their families' has been circulated on the internet, a statement titled 'Expatriates work for their families' has been circulated on the internet, a statement titled 'Expatriates work for their families' has been circulated on the internet, a statement titled 'Expatriates work for their families' has been circulated on the internet, their demands at this difficult time for the country's difficult time, their demands are completely illogical,'"" a statement titled 'Expatriates work for their families' has been circulated on the internet, a statement titled 'Expatriates work for their families' has been circulated on the internet, a statement titled 'Expatriates work for their families' has been circulated on the internet, a statement titled 'Expatriates work for their families' has been circulated on the internet, a statement titled 'Expatriates work for their families' has been circulated on the internet, their demands at this difficult time for the country",0,rumorscanner.com,Related,Fake
1195,Facebook Page,2025-12-10 2:48:00,Politics,"Shamsuzzaman commented, ""After using BNP, they threw me away like a tissue.""","A photocard with the image of Bangladesh Nationalist Party (BNP) Vice Chairman Shamsuzzaman Dudu has been circulated on social media with the claim, ""BNP has thrown me away like a tissue after using me - Dudu.""",0,rumorscanner.com,Related,Fake
1196,Facebook Page,2025-12-08 3:12:00,Politics,"Narendra Modi made a comment titled 'If AL holds a rally in Delhi, I will throw Hasina out'","The International Crimes Tribunal has given its verdict in the case filed against ousted Prime Minister Sheikh Hasina for crimes against humanity committed during the July uprising. She has been sentenced to death on two charges. In this context, a photo card with a design by mainstream media outlet Banglavision has been circulated under the title 'If Awami League holds a rally in Delhi, I will throw Hasina out - Narendra Modi', quoting Indian Prime Minister Narendra Modi.",0,rumorscanner.com,Related,Fake
1197,Facebook Page,2025-12-07 1:12:00,Politics,Narendra Modi comments that Hasina will return home before the elections,"The upcoming 13th National Assembly elections are scheduled to be held in February 2026. In light of this, a photo card titled ""Hasina will return home before the elections"" has been circulated on social media, quoting Indian Prime Minister Narendra Modi and using his picture.",0,rumorscanner.com,Related,Fake
1198,Facebook Page,2025-12-07 2:05:00,Politics,"Sadiq Qayyem comments on the title of Ghulam Azam, the proclaimer of independence","A photo card with a revolutionary design has been circulated on social media with the slogan ""Ghulam Azam, the great proclaimer of freedom: Sadiq Qayem"".",0,rumorscanner.com,Related,Fake
1199,Facebook Page,2025-12-06 6:08:00,Politics,Hasnat Abdullah joins Awami League,"A video has been circulating on social media claiming that Hasnat Abdullah, the chief organizer of the National Citizens Party (NCP) in the southern region, has joined the Awami League. The video shows Hasnat Abdullah standing on the stage of an event expressing excitement while others are chanting slogans in the name of Sheikh Hasina.",0,rumorscanner.com,Related,Fake
1200,Facebook Page,2025-12-05 9:20:00,Politics,"3,600 murders in 14 months due to internal strife in Jamaat","A photocard with the logo of BBC News Bangla has been circulated on social media Facebook, claiming that 3,600 people have been killed across the country in the last 14 months due to internal strife within the Bangladesh Jamaat-e-Islami. The circulated photocard also claims that the police are not taking any cases even though they want to file a case in the mentioned murders.",0,rumorscanner.com,Related,Fake
1201,Facebook Page,2025-12-04 6:04:00,Politics,Three service chiefs visit Khaleda Zia's body at hospital,"Former Prime Minister and BNP Chairperson Khaleda Zia has been hospitalized since November 23 due to serious illness. She is undergoing treatment at the capital's Evercare Hospital. Since then, rumors and discussions have been going on everywhere about her physical condition. In this context, a photo card with the design of Somoy TV with the information titled '3 service chiefs at hospital to see Khaleda Zia's body' or with the title 'Khaleda Zia's body' and the pictures of Khaleda Zia and the three service chiefs has been spread on social media.",0,rumorscanner.com,Related,Fake
1202,Facebook Page,2025-12-04 3:25:00,Politics,Chief Prosecutor comments on Dr. Yunus's payment of Tk 20 crore to get verdict against Sheikh Hasina,"The International Crimes Tribunal sentenced ousted Prime Minister Sheikh Hasina to death on November 17 after finding her guilty in a case of crimes against humanity committed during the July Movement. In light of this, it has recently been claimed that the Chief Prosecutor of the International Crimes Tribunal, Tajul Islam, said, “Dr. Yunus gave me 20 crores to give a false verdict against Sheikh Hasina, the countrymen will forgive me.”",0,rumorscanner.com,Related,Fake
1203,Facebook Page,2025-12-02 5:19:00,Politics,"Jamaat-controlled Dr. Zaima Rahman comments on the topic ""I don't trust Yunus""","Claims have been circulating online that BNP acting chairman Tarique Rahman's daughter, Barrister Zaima Rahman, has said, ""I don't trust Dr. Yunus, who is controlled by the Jamaat. Even if Khaleda Zia is sick, Tarique Rahman will not return to the country before the election schedule is announced.""",0,rumorscanner.com,Related,Fake
1204,Facebook Page,2025-11-30 3:40:00,Politics,"57,000 Sanatan Dharma voters, excluding AL, announce not to go to polling stations","A photocard titled '57,000 Sanatan Dharma voters declare not to go to polling stations without AL' has been circulated on social media.",0,rumorscanner.com,Related,Fake
1205,Facebook Page,2025-11-30 3:08:00,Politics,Jamaat may change the scale before the elections,"A photocard featuring the design of the national daily Amar Desh, titled 'Jamaat-e-Islami may change the scale markers before the elections,' has gone viral on social media.",0,rumorscanner.com,Related,Fake
1206,Facebook Page,2025-11-28 9:46:00,Politics,Dr. Yunus comments that Awami League will be able to do politics again,"According to the Anti-Terrorism (Amendment) Ordinance, on May 12 this year, the interim government issued a notification banning all activities of the Bangladesh Awami League and all its affiliates, affiliates and fraternal organizations until their trial at the International Crimes Tribunal is completed. Last October, a photo card with the picture of Dr. Muhammad Yunus under the title “Awami League will be able to do politics again: Dr. Yunus” was circulated on social media, quoting Dr. Muhammad Yunus, the chief advisor to the interim government.",0,rumorscanner.com,Related,Fake
1207,Facebook Page,2025-11-27 7:40:00,Politics,Tarique Rahman calls for postponing elections due to Khaleda Zia's illness,"BNP Chairperson Khaleda Zia was admitted to Evercare Hospital on the night of November 23. She is currently undergoing treatment there. In the wake of this, a photo card titled ""Tarek Zia calls for postponing the election as Khaleda Zia is ill"" has been circulated on social media.",0,rumorscanner.com,Related,Fake
1208,Facebook Page,2025-11-27 7:16:00,Politics,One lakh Hindu voters in Jhenaidah will not go to the polling station without A. League,"A video titled ""One lakh people from the community in Jhenaidah have declared that they will not go to the polling station without the Awami League"" has been circulated on social media.",0,rumorscanner.com,Related,Fake
1209,Facebook Page,2025-11-27 7:11:00,Politics,Second letter from UN seeking to overturn Sheikh Hasina's death sentence,"The International Criminal Tribunal for Bangladesh (ICB) sentenced ousted Prime Minister Sheikh Hasina to death on November 17 in a case of crimes against humanity committed during the July uprising. In the wake of this, a message was circulated on social media claiming that UN Secretary-General Antonio Guterres had sent a letter of instruction to Bangladesh President Mohammad Shahabuddin to overturn Sheikh Hasina's death sentence. Recently, a video was circulated on TikTok claiming that the UN had sent a second letter to overturn Sheikh Hasina's death sentence. The circulated video claimed that Sheikh Hasina's death sentence had been overturned in light of the letter.",0,rumorscanner.com,Related,Fake
1210,Facebook Page,2025-11-27 5:28:00,Politics,"""I will not be able to hang Hasina while I am alive,"" Narendra Modi commented.","The International Crimes Tribunal has given its verdict in the case filed against ousted Prime Minister Sheikh Hasina for crimes against humanity committed during the July mass uprising. She has been sentenced to death on two charges. In the verdict, the tribunal said that the guilt of three accused, including Sheikh Hasina, has been proven. Sheikh Hasina was charged with five charges. Among them, she was sentenced to death for the murder of 6 people in Chankharpul and the burning of six people in Ashulia. In the wake of this, a photocard with the image of Indian Prime Minister Narendra Modi has been circulated on social media with the demand, ""I will not hang Hasina while I am alive"" - ​​Modi.",0,rumorscanner.com,Related,Fake
1211,Facebook Page,2025-11-27 5:32:00,Politics,Samantha Sharmin comments that the fire incident at Rafia's house was staged,"A cocktail explosion and arson incident took place at the house of Umma Uswatun Rafia, an elected independent member of the Dhaka University Students' Union (DUCSU). In the wake of this, a photo card titled ""Allegations of framing others by staging a planned arson incident - NCP leader Samantha"" has been circulated on social media.",0,rumorscanner.com,Related,Fake
1212,Facebook Page,2025-11-26 5:29:00,Politics,Chief Prosecutor Tajul Islam is being vilified for issuing Sheikh Hasina's death sentence,"The International Crimes Tribunal has sentenced ousted Prime Minister Sheikh Hasina to death for crimes against humanity committed during the July 17 uprising. 
In the wake of this, a video has gone viral on the internet claiming that Tajul Islam, the chief prosecutor of the International Crimes Tribunal, has been subjected to a mass murder. In the video, Tajul Islam is seen being dragged out onto the street and beaten.",0,rumorscanner.com,Related,Fake
1213,Facebook Page,2025-11-26 5:08:00,Politics,Hardline Islamists and Jamaat-e-Shibir attack on Gazipur fair,A video has been circulated on social media platform X (formerly Twitter) claiming that hardline Islamists destroyed a music stage at a fair held in Gazipur because music and singing are prohibited in Islam.,0,rumorscanner.com,Related,Fake
1214,Facebook Page,2025-11-25 5:46:00,Politics,"Trump demands action if all parties, including AL, do not participate in the elections","A video has gone viral on the internet claiming that US President Donald Trump made the comment regarding the upcoming 13th parliamentary elections in Bangladesh, ""The elections must be held with the participation of all political parties, including the Awami League. We want to see free, fair and participatory elections in Bangladesh. If this is not the case, we will take strict action. If this is not the case, no government will be able to survive even a day.""",0,rumorscanner.com,Related,Fake
1215,Facebook Page,2025-11-24 5:46:00,Politics,Taher says men will be given the freedom to marry four times if Jamaat comes to power,"A photo card featuring the design of mainstream media outlet Jugantor, attaching a photo of Bangladesh Jamaat-e-Islami's Nayeb Ameer Syed Abdullah Mohammad Taher, under the headline ""If Jamaat comes to power, men will be given the freedom to marry four times,"" has been circulated on social media demanding Taher's statement.",0,rumorscanner.com,Related,Fake
1216,Facebook Page,2025-11-24 5:14:00,Politics,Saudi Gazette's comment titled Sheikh Hasina innocent in July movement,"A claim titled, ""Internationally powerful media outlets like Reuters, Al Jazeera and BBC have published news and interviews about Sheikh Hasina. Like these international media outlets, Saudi Gazette media outlet of Saudi Arabia has also published positive news about Sheikh Hasina. Their news says that Sheikh Hasina is innocent of the killings in the July Movement and that in the overall situation of Bangladesh, the people want her as the head of government again."" has spread on social media.",0,rumorscanner.com,Related,Fake
1217,Facebook Page,2025-11-24 2:11:00,Politics,UN Secretary-General's letter to President seeking quashing of Sheikh Hasina's death sentence,"The International Criminal Tribunal for Bangladesh (ICB) sentenced ousted Prime Minister Sheikh Hasina to death on November 17 for crimes against humanity committed during the July uprising. In light of this, a video has been circulated on social media platform Facebook claiming that UN Secretary-General Antonio Guterres has written a letter of instruction to Bangladesh President Mohammad Shahabuddin to overturn Sheikh Hasina's death sentence.",0,rumorscanner.com,Related,Fake
1218,Facebook Page,2025-11-24 2:01:00,Politics,"Jamaat to form government, says ambassadors from 13 countries","A photocard featuring NTV's design is being circulated on social media, claiming that ""Jamaat will form the government, said ambassadors from 13 countries.""",0,rumorscanner.com,Related,Fake
1219,Facebook Page,2025-11-24 10:47:00,Politics,"Taher commented on the topic ""No one in Bangladesh died in 1971"".","No one in Bangladesh died in 1971, but many in Pakistan died: Taher, a photocard with the logo and design of Amar Desh, along with the photo of Syed Abdullah Md. Taher, the Nayeb Ameer of Bangladesh Jamaat-e-Islami, has been circulated on the internet.",0,rumorscanner.com,Related,Fake
1220,Facebook Page,2025-11-23 6:17:00,Politics,Fakhrul comments on Islam being the safest during Sheikh Hasina's rule,"A photocard featuring the design of mainstream media outlet Ekattor TV has been circulated on social media, claiming that BNP Secretary General Mirza Fakhrul Islam Alamgir's statement, ""Islam was the safest during Sheikh Hasina's time, it was not distorted, Islam was interpreted correctly.""",0,rumorscanner.com,Related,Fake
1221,Facebook Page,2025-11-20 6:04:00,Politics,Kim Jong Un says Sheikh Hasina's death sentence is a 'violation of humanity',"The International Crimes Tribunal has sentenced ousted Prime Minister Sheikh Hasina and former Home Minister Asaduzzaman Khan Kamal to death in a case of crimes against humanity. The three-member tribunal headed by Justice Golam Mortuza Majumder, Chairman of the International Crimes Tribunal-1, gave the verdict on November 17. 
In light of this, a claim has been circulating on the internet that North Korean Supreme Leader Kim Jong Un has made a comment titled ‘Sheikh Hasina’s death sentence has violated humanity.’",0,rumorscanner.com,Related,Fake
1222,Facebook Page,2025-11-20 5:26:00,Politics,170 countries reject verdict against Sheikh Hasina as illegal,"The International Crimes Tribunal has sentenced ousted Prime Minister Sheikh Hasina and former Home Minister Asaduzzaman Khan Kamal to death after finding them guilty in a case of crimes against humanity. The three-member tribunal headed by Justice Golam Mortuza Majumder, Chairman of the International Crimes Tribunal-1, gave the verdict on November 17. In light of this, a claim titled '170 countries including Russia, China and India have issued statements that Sheikh Hasina's hanging is illegal' is being circulated on social media.",0,rumorscanner.com,Related,Fake
1223,Facebook Page,2025-11-20 3:48:00,Politics,Gayeshwar Chandra says BNP will establish democracy by banning AL and Jamaat,"A photocard featuring the design of mainstream media outlet Channel 24 has been circulated on social media demanding a statement by BNP standing committee member Gayeshwar Chandra Roy under the headline ""Banging Awami League and Jamaat and establishing democracy in this country.""",0,rumorscanner.com,Related,Fake
1224,Facebook Page,2025-11-20 3:09:00,Politics,"47 people, including army personnel, killed in clash at Dhanmondi 32","On November 17 (Monday), the day of the verdict in the case of crimes against humanity committed during the July uprising, a group of protesters went to demolish Sheikh Mujibur's house at Dhanmondi 32. The protesters took two excavators to Dhanmondi 32. However, they were not allowed to take them near the house. The army and police stopped the protesters. There were repeated clashes there. In this context, a piece of information titled ""Terrible clashes in Dhanmondi 32: 47 including army personnel killed in firing"" has spread on social media.",0,rumorscanner.com,Related,Fake
1225,Facebook Page,2025-11-20 2:20:00,Politics,Salahuddin Ahmed comments on BNP's decision to stop Awami League processions,"The demand has been circulated on social media, BNP Standing Committee member Salahuddin Ahmed said, “BNP will no longer obstruct the Awami League procession.” 
It is worth noting that the post circulated with the discussed demand has a logo named ‘Garam TV’ made in the style of the logo of the mainstream media ‘Samoy TV’ attached to it. However, an analysis of the caption of the post shows that the discussed statement has been circulated with the claim of Salahuddin Ahmed’s original statement. In addition, the discussed demand has also been circulated in text form.",0,rumorscanner.com,Related,Fake
1226,Facebook Page,2025-11-19 3:41:00,Politics,Mirza Abbas collects Tk 32 crore every month from Khilgaon Taltala Market alone,"Recently, a photo card made in the style of the photo card of the mainstream media Kaler Kantho, involving Mirza Abbas, a member of the BNP standing committee, has been circulated on social media. The title of the circulated photo card is ‘Mirza Abbas collects 32 crore taka every month from Khilgaon Taltola Market alone’. 
The circulated photo card also has a link to Kaler Kantho’s website, the slogan ‘Partial not whole truth’ used in Kaler Kantho’s photo card. However, ‘Baler Kantho’ has been written in the text logo of Kaler Kantho instead of ‘Kaler Kantho’, in the style of Kaler Kantho’s logo. However, the original website link of Kaler Kantho (www.kalerkantho.com) and the original slogan (Partial not whole truth) have been used in the same photo card. In addition, the photo card is made in the style of Kaler Kantho’s design.",0,rumorscanner.com,Related,Fake
